 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 3 	 CHEMBL2409	 Epoxide hydratase 
 4 	 CHEMBL2069	 Thromboxane A2 receptor 
 5 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 6 	 CHEMBL2243	 Anandamide amidohydrolase 
 7 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 8 	 CHEMBL1835	 Thromboxane-A synthase 
 9 	 CHEMBL3229	 Anandamide amidohydrolase 
 10 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 11 	 CHEMBL3474	 Phospholipase A2 group IIA 
 12 	 CHEMBL4136	 Phospholipase A2 group 1VB 
 13 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 14 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 16 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 17 	 CHEMBL4804	 Dual specificity phosphatase Cdc25B 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 20 	 CHEMBL3892	 Sphingosine 1-phosphate receptor Edg-3 
