 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4422	 Free fatty acid receptor 1 
 2 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL2039	 Monoamine oxidase B 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL2993	 Monoamine oxidase B 
 7 	 CHEMBL246	 Beta-3 adrenergic receptor 
 8 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 9 	 CHEMBL240	 HERG 
 10 	 CHEMBL213	 Beta-1 adrenergic receptor 
 11 	 CHEMBL1293255	 15-hydroxyprostaglandin dehydrogenase [NAD+] 
 12 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 13 	 CHEMBL264	 Histamine H3 receptor 
 14 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL210	 Beta-2 adrenergic receptor 
 16 	 CHEMBL4124	 Histamine H3 receptor 
 17 	 CHEMBL3397	 Cytochrome P450 2C9 
 18 	 CHEMBL6020	 Bile salt export pump 
 19 	 CHEMBL280	 Matrix metalloproteinase 13 
 20 	 CHEMBL256	 Adenosine A3 receptor 
