 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3562166	 Putative P2Y purinoceptor 10 
 2 	 CHEMBL3562167	 Probable G-protein coupled receptor 174 
 3 	 CHEMBL3562165	 Probable G-protein coupled receptor 34 
 4 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 5 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 6 	 CHEMBL3691	 Autotaxin 
 7 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 8 	 CHEMBL5968	 Lysophosphatidic acid receptor 4 
 9 	 CHEMBL2243	 Anandamide amidohydrolase 
 10 	 CHEMBL4794	 Vanilloid receptor 
 11 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 12 	 CHEMBL5700	 Lysophosphatidic acid receptor 5 
 13 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL3229	 Anandamide amidohydrolase 
 15 	 CHEMBL2409	 Epoxide hydratase 
 16 	 CHEMBL3474	 Phospholipase A2 group IIA 
 17 	 CHEMBL253	 Cannabinoid CB2 receptor 
 18 	 CHEMBL218	 Cannabinoid CB1 receptor 
 19 	 CHEMBL1987	 Prostanoid FP receptor 
 20 	 CHEMBL299	 Protein kinase C alpha 
