 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL3594	 Carbonic anhydrase IX 
 6 	 CHEMBL1808	 Angiotensin-converting enzyme 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 9 	 CHEMBL230	 Cyclooxygenase-2 
 10 	 CHEMBL2326	 Carbonic anhydrase VII 
 11 	 CHEMBL3510	 Carbonic anhydrase XIV 
 12 	 CHEMBL3439	 Aminopeptidase A 
 13 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 14 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 15 	 CHEMBL284	 Dipeptidyl peptidase IV 
 16 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 17 	 CHEMBL220	 Acetylcholinesterase 
 18 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 20 	 CHEMBL1907	 Aminopeptidase N 
