 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 3 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 4 	 CHEMBL2047	 Bile acid receptor FXR 
 5 	 CHEMBL2778	 Ileal bile acid transporter 
 6 	 CHEMBL5287	 Bile acid transporter 
 7 	 CHEMBL205	 Carbonic anhydrase II 
 8 	 CHEMBL6020	 Bile salt export pump 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 11 	 CHEMBL1977	 Vitamin D receptor 
 12 	 CHEMBL4343	 DNA polymerase beta 
 13 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 14 	 CHEMBL2034	 Glucocorticoid receptor 
 15 	 CHEMBL2808	 LXR-alpha 
 16 	 CHEMBL2068	 Ephrin type-A receptor 2 
 17 	 CHEMBL3290	 Ephrin type-B receptor 2 
 18 	 CHEMBL3987	 Ephrin type-A receptor 5 
 19 	 CHEMBL3988	 Ephrin type-A receptor 4 
 20 	 CHEMBL4134	 Ephrin type-A receptor 8 
