 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2179	 Beta-glucocerebrosidase 
 2 	 CHEMBL1900	 Aldose reductase 
 3 	 CHEMBL2710	 Alpha-L-fucosidase I 
 4 	 CHEMBL4176	 Alpha-L-fucosidase I 
 5 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 6 	 CHEMBL2308	 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 
 7 	 CHEMBL3401	 Pregnane X receptor 
 8 	 CHEMBL3511	 Ornithine decarboxylase 
 9 	 CHEMBL2568	 Liver glycogen phosphorylase 
 10 	 CHEMBL3114	 Sucrase-isomaltase 
 11 	 CHEMBL3513	 Acidic alpha-glucosidase 
 12 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 13 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 14 	 CHEMBL205	 Carbonic anhydrase II 
 15 	 CHEMBL261	 Carbonic anhydrase I 
 16 	 CHEMBL3025	 Carbonic anhydrase VI 
 17 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 18 	 CHEMBL401	 Glutamate [NMDA] receptor subunit epsilon 3 
 19 	 CHEMBL2063	 Ceramide glucosyltransferase 
 20 	 CHEMBL2074	 Maltase-glucoamylase 
