 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL222	 Norepinephrine transporter 
 2 	 CHEMBL238	 Dopamine transporter 
 3 	 CHEMBL228	 Serotonin transporter 
 4 	 CHEMBL240	 HERG 
 5 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 6 	 CHEMBL1868	 Vascular endothelial growth factor receptor 1 
 7 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 8 	 CHEMBL3833	 Trace amine-associated receptor 1 
 9 	 CHEMBL264	 Histamine H3 receptor 
 10 	 CHEMBL313	 Serotonin transporter 
 11 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 12 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 13 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 14 	 CHEMBL5023	 p53-binding protein Mdm-2 
 15 	 CHEMBL4039	 Choline acetylase 
 16 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 17 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 18 	 CHEMBL256	 Adenosine A3 receptor 
 19 	 CHEMBL3358	 Monoamine oxidase A 
 20 	 CHEMBL231	 Histamine H1 receptor 
