 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 2 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 3 	 CHEMBL1978	 Cytochrome P450 19A1 
 4 	 CHEMBL340	 Cytochrome P450 3A4 
 5 	 CHEMBL222	 Norepinephrine transporter 
 6 	 CHEMBL238	 Dopamine transporter 
 7 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 8 	 CHEMBL4794	 Vanilloid receptor 
 9 	 CHEMBL3780	 Small conductance calcium-activated potassium channel protein 3 
 10 	 CHEMBL254	 Phosphodiesterase 4A 
 11 	 CHEMBL275	 Phosphodiesterase 4B 
 12 	 CHEMBL5113	 Orexin receptor 1 
 13 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 14 	 CHEMBL4792	 Orexin receptor 2 
 15 	 CHEMBL4828	 Synaptic vesicular amine transporter 
 16 	 CHEMBL301	 Cyclin-dependent kinase 2 
 17 	 CHEMBL308	 Cyclin-dependent kinase 1 
 18 	 CHEMBL331	 Cyclin-dependent kinase 4 
 19 	 CHEMBL3762	 Voltage-gated L-type calcium channel alpha-1C subunit 
 20 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
