 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 3 	 CHEMBL1903	 GABA transporter 1 
 4 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 5 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 6 	 CHEMBL4054	 GABA transporter 1 
 7 	 CHEMBL2753	 GABA-B receptor 1 
 8 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 9 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 10 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 11 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 12 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 13 	 CHEMBL1829	 Histone deacetylase 3 
 14 	 CHEMBL3594	 Carbonic anhydrase IX 
 15 	 CHEMBL1900	 Aldose reductase 
 16 	 CHEMBL1951	 Monoamine oxidase A 
 17 	 CHEMBL2039	 Monoamine oxidase B 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL1865	 Histone deacetylase 6 
 20 	 CHEMBL1937	 Histone deacetylase 2 
