 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL284	 Dipeptidyl peptidase IV 
 3 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 5 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 6 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 7 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 8 	 CHEMBL1808	 Angiotensin-converting enzyme 
 9 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 10 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 11 	 CHEMBL3439	 Aminopeptidase A 
 12 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 13 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 14 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 16 	 CHEMBL1907	 Aminopeptidase N 
 17 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 18 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 19 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 20 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
