 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 3 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 4 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 6 	 CHEMBL256	 Adenosine A3 receptor 
 7 	 CHEMBL2564	 Metabotropic glutamate receptor 5 
 8 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 9 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 10 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 11 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 14 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 15 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 16 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 17 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 18 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
 19 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 20 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
