 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL2231	 Cytochrome P450 1A1 
 3 	 CHEMBL2622	 Aldose reductase 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL3356	 Cytochrome P450 1A2 
 6 	 CHEMBL318	 Adenosine A1 receptor 
 7 	 CHEMBL308	 Cyclin-dependent kinase 1 
 8 	 CHEMBL1871	 Androgen Receptor 
 9 	 CHEMBL302	 Adenosine A2a receptor 
 10 	 CHEMBL1929	 Xanthine dehydrogenase 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL3242	 Carbonic anhydrase XII 
 13 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 14 	 CHEMBL1978	 Cytochrome P450 19A1 
 15 	 CHEMBL6164	 Tankyrase-1 
 16 	 CHEMBL242	 Estrogen receptor beta 
 17 	 CHEMBL256	 Adenosine A3 receptor 
 18 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 19 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 20 	 CHEMBL6154	 Tankyrase-2 
