 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1900	 Aldose reductase 
 2 	 CHEMBL2622	 Aldose reductase 
 3 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 4 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 5 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 6 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 7 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 8 	 CHEMBL2487	 Beta amyloid A4 protein 
 9 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 10 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 11 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 13 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 14 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 15 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
 16 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 17 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 18 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 19 	 CHEMBL231	 Histamine H1 receptor 
 20 	 CHEMBL3594	 Carbonic anhydrase IX 
