 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL2047	 Bile acid receptor FXR 
 3 	 CHEMBL2808	 LXR-alpha 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 6 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 7 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 8 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 9 	 CHEMBL1871	 Androgen Receptor 
 10 	 CHEMBL1977	 Vitamin D receptor 
 11 	 CHEMBL3072	 Androgen Receptor 
 12 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 13 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 14 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 15 	 CHEMBL5287	 Bile acid transporter 
 16 	 CHEMBL242	 Estrogen receptor beta 
 17 	 CHEMBL1914	 Butyrylcholinesterase 
 18 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 19 	 CHEMBL3522	 Cytochrome P450 17A1 
 20 	 CHEMBL206	 Estrogen receptor alpha 
