 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2622	 Aldose reductase 
 2 	 CHEMBL338	 Dopamine transporter 
 3 	 CHEMBL2231	 Cytochrome P450 1A1 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL4302	 P-glycoprotein 1 
 6 	 CHEMBL3356	 Cytochrome P450 1A2 
 7 	 CHEMBL1929	 Xanthine dehydrogenase 
 8 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 9 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 10 	 CHEMBL1250375	 NADPH oxidase 4 
 11 	 CHEMBL1951	 Monoamine oxidase A 
 12 	 CHEMBL3729	 Carbonic anhydrase IV 
 13 	 CHEMBL6164	 Tankyrase-1 
 14 	 CHEMBL1871	 Androgen Receptor 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 17 	 CHEMBL6154	 Tankyrase-2 
 18 	 CHEMBL206	 Estrogen receptor alpha 
 19 	 CHEMBL242	 Estrogen receptor beta 
 20 	 CHEMBL318	 Adenosine A1 receptor 
