 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL2047	 Bile acid receptor FXR 
 6 	 CHEMBL5287	 Bile acid transporter 
 7 	 CHEMBL2034	 Glucocorticoid receptor 
 8 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 9 	 CHEMBL1871	 Androgen Receptor 
 10 	 CHEMBL3775	 Dual specificity phosphatase Cdc25A 
 11 	 CHEMBL332	 Matrix metalloproteinase-1 
 12 	 CHEMBL204	 Thrombin 
 13 	 CHEMBL206	 Estrogen receptor alpha 
 14 	 CHEMBL321	 Matrix metalloproteinase 9 
 15 	 CHEMBL2808	 LXR-alpha 
 16 	 CHEMBL220	 Acetylcholinesterase 
 17 	 CHEMBL1914	 Butyrylcholinesterase 
 18 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 19 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 20 	 CHEMBL3837	 Cathepsin L 
