 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3344	 Fatty acid binding protein muscle 
 2 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 3 	 CHEMBL2243	 Anandamide amidohydrolase 
 4 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 5 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 6 	 CHEMBL2916	 Telomerase reverse transcriptase 
 7 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 8 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 9 	 CHEMBL5738	 Fatty acid-binding protein, liver 
 10 	 CHEMBL402	 HMG-CoA reductase 
 11 	 CHEMBL4422	 Free fatty acid receptor 1 
 12 	 CHEMBL5339	 G-protein coupled receptor 120 
 13 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 14 	 CHEMBL3180	 Carboxylesterase 2 
 15 	 CHEMBL221	 Cyclooxygenase-1 
 16 	 CHEMBL3401	 Pregnane X receptor 
 17 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 18 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL1781	 DNA topoisomerase I 
 20 	 CHEMBL4163	 Toll-like receptor 2 
