 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 3 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 4 	 CHEMBL1865	 Histone deacetylase 6 
 5 	 CHEMBL1937	 Histone deacetylase 2 
 6 	 CHEMBL325	 Histone deacetylase 1 
 7 	 CHEMBL1951	 Monoamine oxidase A 
 8 	 CHEMBL2039	 Monoamine oxidase B 
 9 	 CHEMBL1900	 Aldose reductase 
 10 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 11 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 12 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 13 	 CHEMBL205	 Carbonic anhydrase II 
 14 	 CHEMBL401	 Glutamate [NMDA] receptor subunit epsilon 3 
 15 	 CHEMBL2131	 Indolethylamine N-methyltransferase 
 16 	 CHEMBL5485	 D-amino-acid oxidase 
 17 	 CHEMBL2308	 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 
 18 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 19 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 20 	 CHEMBL3976	 Dipeptidyl peptidase II 
