 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 2 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 3 	 CHEMBL1770047	 Low affinity sodium-glucose cotransporter 
 4 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 5 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 6 	 CHEMBL4316	 Sodium/glucose cotransporter 2 
 7 	 CHEMBL340	 Cytochrome P450 3A4 
 8 	 CHEMBL1978	 Cytochrome P450 19A1 
 9 	 CHEMBL2334	 Caspase-3 
 10 	 CHEMBL2693	 Cystinyl aminopeptidase 
 11 	 CHEMBL206	 Estrogen receptor alpha 
 12 	 CHEMBL242	 Estrogen receptor beta 
 13 	 CHEMBL3397	 Cytochrome P450 2C9 
 14 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 15 	 CHEMBL301	 Cyclin-dependent kinase 2 
 16 	 CHEMBL308	 Cyclin-dependent kinase 1 
 17 	 CHEMBL250	 Platelet activating factor receptor 
 18 	 CHEMBL1913	 Platelet-derived growth factor receptor beta 
 19 	 CHEMBL1936	 Stem cell growth factor receptor 
 20 	 CHEMBL3880	 Heat shock protein HSP 90-alpha 
