 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 2 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 3 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 4 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 5 	 CHEMBL2611	 Furin 
 6 	 CHEMBL4462	 NAD-dependent deacetylase sirtuin 2 
 7 	 CHEMBL1821	 Muscarinic acetylcholine receptor M4 
 8 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 9 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 10 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 11 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 12 	 CHEMBL256	 Adenosine A3 receptor 
 13 	 CHEMBL2564	 Metabotropic glutamate receptor 5 
 14 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 15 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 16 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 17 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 18 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 19 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 20 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
