 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL2047	 Bile acid receptor FXR 
 3 	 CHEMBL2778	 Ileal bile acid transporter 
 4 	 CHEMBL6020	 Bile salt export pump 
 5 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 6 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 7 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 8 	 CHEMBL2034	 Glucocorticoid receptor 
 9 	 CHEMBL332	 Matrix metalloproteinase-1 
 10 	 CHEMBL208	 Progesterone receptor 
 11 	 CHEMBL1871	 Androgen Receptor 
 12 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 13 	 CHEMBL5287	 Bile acid transporter 
 14 	 CHEMBL237	 Kappa opioid receptor 
 15 	 CHEMBL5549	 Tubulin--tyrosine ligase 
 16 	 CHEMBL233	 Mu opioid receptor 
 17 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 18 	 CHEMBL3815	 Squalene synthetase 
 19 	 CHEMBL1875	 Serotonin 4 (5-HT4) receptor 
 20 	 CHEMBL340	 Cytochrome P450 3A4 
