 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL210	 Beta-2 adrenergic receptor 
 2 	 CHEMBL213	 Beta-1 adrenergic receptor 
 3 	 CHEMBL246	 Beta-3 adrenergic receptor 
 4 	 CHEMBL3754	 Beta-2 adrenergic receptor 
 5 	 CHEMBL3369	 Neprilysin 
 6 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 7 	 CHEMBL1978	 Cytochrome P450 19A1 
 8 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 9 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 10 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 11 	 CHEMBL3194	 Transthyretin 
 12 	 CHEMBL3687	 Arachidonate 12-lipoxygenase 
 13 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 14 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 15 	 CHEMBL1942	 Alpha-2b adrenergic receptor 
 16 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL222	 Norepinephrine transporter 
 19 	 CHEMBL223	 Alpha-1d adrenergic receptor 
 20 	 CHEMBL228	 Serotonin transporter 
