 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL206	 Estrogen receptor alpha 
 2 	 CHEMBL242	 Estrogen receptor beta 
 3 	 CHEMBL2724	 Estrogen receptor alpha 
 4 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 5 	 CHEMBL1978	 Cytochrome P450 19A1 
 6 	 CHEMBL2039	 Monoamine oxidase B 
 7 	 CHEMBL218	 Cannabinoid CB1 receptor 
 8 	 CHEMBL253	 Cannabinoid CB2 receptor 
 9 	 CHEMBL1951	 Monoamine oxidase A 
 10 	 CHEMBL221	 Cyclooxygenase-1 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL3729	 Carbonic anhydrase IV 
 13 	 CHEMBL2231	 Cytochrome P450 1A1 
 14 	 CHEMBL2326	 Carbonic anhydrase VII 
 15 	 CHEMBL222	 Norepinephrine transporter 
 16 	 CHEMBL4878	 Cytochrome P450 1B1 
 17 	 CHEMBL2208	 MAP kinase-activated protein kinase 2 
 18 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 19 	 CHEMBL265	 Dopamine D1 receptor 
 20 	 CHEMBL228	 Serotonin transporter 
