 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3522	 Cytochrome P450 17A1 
 2 	 CHEMBL4430	 Cytochrome P450 17A1 
 3 	 CHEMBL2808	 LXR-alpha 
 4 	 CHEMBL287	 Sigma opioid receptor 
 5 	 CHEMBL242	 Estrogen receptor beta 
 6 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 7 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 8 	 CHEMBL206	 Estrogen receptor alpha 
 9 	 CHEMBL4931	 3-beta-hydroxysteroid-delta(8),delta(7)-isomerase 
 10 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 11 	 CHEMBL1871	 Androgen Receptor 
 12 	 CHEMBL4124	 Histamine H3 receptor 
 13 	 CHEMBL1978	 Cytochrome P450 19A1 
 14 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 15 	 CHEMBL2421	 Corticosteroid binding globulin 
 16 	 CHEMBL1914	 Butyrylcholinesterase 
 17 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 18 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 19 	 CHEMBL2034	 Glucocorticoid receptor 
 20 	 CHEMBL264	 Histamine H3 receptor 
