 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1835	 Thromboxane-A synthase 
 2 	 CHEMBL3229	 Anandamide amidohydrolase 
 3 	 CHEMBL4191	 Monoglyceride lipase 
 4 	 CHEMBL5857	 Trace amine-associated receptor 1 
 5 	 CHEMBL2372	 Catechol O-methyltransferase 
 6 	 CHEMBL4422	 Free fatty acid receptor 1 
 7 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 8 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 9 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 10 	 CHEMBL1907	 Aminopeptidase N 
 11 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 12 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL3816	 Cytosolic phospholipase A2 
 14 	 CHEMBL4086	 Prostanoid EP4 receptor 
 15 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 16 	 CHEMBL2326	 Carbonic anhydrase VII 
 17 	 CHEMBL261	 Carbonic anhydrase I 
 18 	 CHEMBL3025	 Carbonic anhydrase VI 
 19 	 CHEMBL3510	 Carbonic anhydrase XIV 
 20 	 CHEMBL3594	 Carbonic anhydrase IX 
