 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1808	 Angiotensin-converting enzyme 
 2 	 CHEMBL1944	 Neprilysin 
 3 	 CHEMBL2625	 Angiotensin-converting enzyme 
 4 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 5 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 6 	 CHEMBL205	 Carbonic anhydrase II 
 7 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL2409	 Epoxide hydratase 
 10 	 CHEMBL3369	 Neprilysin 
 11 	 CHEMBL333	 Matrix metalloproteinase-2 
 12 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 13 	 CHEMBL283	 Matrix metalloproteinase 3 
 14 	 CHEMBL4422	 Free fatty acid receptor 1 
 15 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 16 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 17 	 CHEMBL2088	 Carboxypeptidase A1 
 18 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 19 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 20 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
