 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 2 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 3 	 CHEMBL228	 Serotonin transporter 
 4 	 CHEMBL240	 HERG 
 5 	 CHEMBL222	 Norepinephrine transporter 
 6 	 CHEMBL238	 Dopamine transporter 
 7 	 CHEMBL1868	 Vascular endothelial growth factor receptor 1 
 8 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 9 	 CHEMBL231	 Histamine H1 receptor 
 10 	 CHEMBL3833	 Trace amine-associated receptor 1 
 11 	 CHEMBL264	 Histamine H3 receptor 
 12 	 CHEMBL313	 Serotonin transporter 
 13 	 CHEMBL338	 Dopamine transporter 
 14 	 CHEMBL4039	 Choline acetylase 
 15 	 CHEMBL287	 Sigma opioid receptor 
 16 	 CHEMBL5023	 p53-binding protein Mdm-2 
 17 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 18 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 19 	 CHEMBL256	 Adenosine A3 receptor 
 20 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
