 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL249	 Neurokinin 1 receptor 
 2 	 CHEMBL3473	 C-C chemokine receptor type 3 
 3 	 CHEMBL283	 Matrix metalloproteinase 3 
 4 	 CHEMBL2625	 Angiotensin-converting enzyme 
 5 	 CHEMBL4027	 Neurokinin 1 receptor 
 6 	 CHEMBL1808	 Angiotensin-converting enzyme 
 7 	 CHEMBL1944	 Neprilysin 
 8 	 CHEMBL2088	 Carboxypeptidase A1 
 9 	 CHEMBL3369	 Neprilysin 
 10 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 11 	 CHEMBL333	 Matrix metalloproteinase-2 
 12 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 13 	 CHEMBL3869	 Matrix metalloproteinase 14 
 14 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 15 	 CHEMBL4068	 Chymase 
 16 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 17 	 CHEMBL2318	 ADAMTS4 
 18 	 CHEMBL321	 Matrix metalloproteinase 9 
 19 	 CHEMBL268	 Cathepsin K 
 20 	 CHEMBL2954	 Cathepsin S 
