 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2047	 Bile acid receptor FXR 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL6020	 Bile salt export pump 
 4 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 5 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 6 	 CHEMBL5287	 Bile acid transporter 
 7 	 CHEMBL2034	 Glucocorticoid receptor 
 8 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 9 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 10 	 CHEMBL5868	 Nuclear receptor ROR-alpha 
 11 	 CHEMBL2778	 Ileal bile acid transporter 
 12 	 CHEMBL3815	 Squalene synthetase 
 13 	 CHEMBL5549	 Tubulin--tyrosine ligase 
 14 	 CHEMBL1914	 Butyrylcholinesterase 
 15 	 CHEMBL206	 Estrogen receptor alpha 
 16 	 CHEMBL242	 Estrogen receptor beta 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL5971	 Smoothened homolog 
 20 	 CHEMBL296	 GABA receptor gamma-1 subunit 
