 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL206	 Estrogen receptor alpha 
 3 	 CHEMBL242	 Estrogen receptor beta 
 4 	 CHEMBL3199	 Acetylcholinesterase 
 5 	 CHEMBL2039	 Monoamine oxidase B 
 6 	 CHEMBL4878	 Cytochrome P450 1B1 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL2326	 Carbonic anhydrase VII 
 9 	 CHEMBL220	 Acetylcholinesterase 
 10 	 CHEMBL205	 Carbonic anhydrase II 
 11 	 CHEMBL4822	 Beta-secretase 1 
 12 	 CHEMBL2231	 Cytochrome P450 1A1 
 13 	 CHEMBL3729	 Carbonic anhydrase IV 
 14 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 15 	 CHEMBL261	 Carbonic anhydrase I 
 16 	 CHEMBL339	 Dopamine D2 receptor 
 17 	 CHEMBL217	 Dopamine D2 receptor 
 18 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 19 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 20 	 CHEMBL1951	 Monoamine oxidase A 
