 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 2 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 3 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 4 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 5 	 CHEMBL5511	 Dual specificity protein phosphatase 6 
 6 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 7 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 8 	 CHEMBL402	 HMG-CoA reductase 
 9 	 CHEMBL2745	 ATP-citrate synthase 
 10 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 11 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 12 	 CHEMBL3344	 Fatty acid binding protein muscle 
 13 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 14 	 CHEMBL4163	 Toll-like receptor 2 
 15 	 CHEMBL2219	 Protein-tyrosine phosphatase LC-PTP 
 16 	 CHEMBL2243	 Anandamide amidohydrolase 
 17 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 18 	 CHEMBL2916	 Telomerase reverse transcriptase 
 19 	 CHEMBL5738	 Fatty acid-binding protein, liver 
 20 	 CHEMBL5555	 Acyl-CoA desaturase 
