 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1936	 Stem cell growth factor receptor 
 2 	 CHEMBL2041	 Tyrosine-protein kinase receptor RET 
 3 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 4 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 5 	 CHEMBL3553	 Tyrosine-protein kinase TYK2 
 6 	 CHEMBL4040	 MAP kinase ERK2 
 7 	 CHEMBL4204	 MAP kinase signal-integrating kinase 2 
 8 	 CHEMBL4247	 ALK tyrosine kinase receptor 
 9 	 CHEMBL5147	 Ephrin type-B receptor 4 
 10 	 CHEMBL236	 Delta opioid receptor 
 11 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 12 	 CHEMBL308	 Cyclin-dependent kinase 1 
 13 	 CHEMBL3788	 Serine/threonine-protein kinase PLK4 
 14 	 CHEMBL4036	 Cyclin-dependent kinase 5 
 15 	 CHEMBL4895	 Tyrosine-protein kinase receptor UFO 
 16 	 CHEMBL5586	 Carbonyl reductase [NADPH] 1 
 17 	 CHEMBL2007	 Platelet-derived growth factor receptor alpha 
 18 	 CHEMBL1955	 Vascular endothelial growth factor receptor 3 
 19 	 CHEMBL242	 Estrogen receptor beta 
 20 	 CHEMBL4303	 Heat shock protein HSP 90-beta 
