 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 2 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 3 	 CHEMBL1808	 Angiotensin-converting enzyme 
 4 	 CHEMBL1944	 Neprilysin 
 5 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 6 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 7 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 8 	 CHEMBL3511	 Ornithine decarboxylase 
 9 	 CHEMBL284	 Dipeptidyl peptidase IV 
 10 	 CHEMBL5413	 Metastin receptor 
 11 	 CHEMBL2452	 Aminopeptidase B 
 12 	 CHEMBL268	 Cathepsin K 
 13 	 CHEMBL3369	 Neprilysin 
 14 	 CHEMBL4675	 Tripeptidyl aminopeptidase 
 15 	 CHEMBL4653	 Dipeptidyl peptidase IV 
 16 	 CHEMBL2034805	 N-acylethanolamine-hydrolyzing acid amidase 
 17 	 CHEMBL3965	 Leucine aminopeptidase 
 18 	 CHEMBL2552	 Carboxypeptidase B 
 19 	 CHEMBL2252	 Dipeptidyl peptidase I 
 20 	 CHEMBL4793	 Dipeptidyl peptidase IX 
