 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2778	 Ileal bile acid transporter 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 4 	 CHEMBL1977	 Vitamin D receptor 
 5 	 CHEMBL2047	 Bile acid receptor FXR 
 6 	 CHEMBL4343	 DNA polymerase beta 
 7 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 8 	 CHEMBL1978	 Cytochrome P450 19A1 
 9 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 10 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 11 	 CHEMBL2808	 LXR-alpha 
 12 	 CHEMBL4261	 Hypoxia-inducible factor 1 alpha 
 13 	 CHEMBL3072	 Androgen Receptor 
 14 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 15 	 CHEMBL3522	 Cytochrome P450 17A1 
 16 	 CHEMBL4093	 LXR-beta 
 17 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 18 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 19 	 CHEMBL1795166	 Sterol regulatory element-binding protein 2 
 20 	 CHEMBL402	 HMG-CoA reductase 
