 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 2 	 CHEMBL1293229	 Nuclear receptor subfamily 4 group A member 1 
 3 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 4 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 5 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 6 	 CHEMBL1993	 DNA (cytosine-5)-methyltransferase 1 
 7 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 8 	 CHEMBL4026	 Signal transducer and activator of transcription 3 
 9 	 CHEMBL1741179	 Probable DNA dC-&gt;dU-editing enzyme APOBEC-3A 
 10 	 CHEMBL1741217	 DNA dC-&gt;dU-editing enzyme APOBEC-3G 
 11 	 CHEMBL2625	 Angiotensin-converting enzyme 
 12 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 13 	 CHEMBL264	 Histamine H3 receptor 
 14 	 CHEMBL4124	 Histamine H3 receptor 
 15 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 16 	 CHEMBL5485	 D-amino-acid oxidase 
 17 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 18 	 CHEMBL221	 Cyclooxygenase-1 
 19 	 CHEMBL4374	 Photoreceptor-specific nuclear receptor 
 20 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
