 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL2635	 Dual specificity protein phosphatase 3 
 3 	 CHEMBL3864	 Protein-tyrosine phosphatase 2C 
 4 	 CHEMBL3526	 Muscle glycogen phosphorylase 
 5 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 6 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 7 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 8 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 9 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 10 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 11 	 CHEMBL1944	 Neprilysin 
 12 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
 13 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 14 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 15 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 16 	 CHEMBL268	 Cathepsin K 
 17 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 18 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 19 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 20 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
