 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 3 	 CHEMBL5027	 Flap endonuclease 1 
 4 	 CHEMBL2625	 Angiotensin-converting enzyme 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 7 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 8 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 9 	 CHEMBL1808	 Angiotensin-converting enzyme 
 10 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 11 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 12 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 13 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 14 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 16 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 17 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 18 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 19 	 CHEMBL1944	 Neprilysin 
 20 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
