 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 2 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 3 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 7 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 8 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 9 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 10 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 11 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL3976	 Dipeptidyl peptidase II 
 13 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 14 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 15 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 16 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 17 	 CHEMBL3439	 Aminopeptidase A 
 18 	 CHEMBL1907	 Aminopeptidase N 
 19 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 20 	 CHEMBL1892	 Glutamate carboxypeptidase II 
