 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL2231	 Cytochrome P450 1A1 
 3 	 CHEMBL2326	 Carbonic anhydrase VII 
 4 	 CHEMBL3242	 Carbonic anhydrase XII 
 5 	 CHEMBL3729	 Carbonic anhydrase IV 
 6 	 CHEMBL4878	 Cytochrome P450 1B1 
 7 	 CHEMBL206	 Estrogen receptor alpha 
 8 	 CHEMBL3880	 Heat shock protein HSP 90-alpha 
 9 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 10 	 CHEMBL2842	 Serine/threonine-protein kinase mTOR 
 11 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 12 	 CHEMBL1951	 Monoamine oxidase A 
 13 	 CHEMBL2039	 Monoamine oxidase B 
 14 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 15 	 CHEMBL3356	 Cytochrome P450 1A2 
 16 	 CHEMBL5573	 Intestinal alkaline phosphatase 
 17 	 CHEMBL5979	 Alkaline phosphatase, tissue-nonspecific isozyme 
 18 	 CHEMBL1973	 Tyrosinase 
 19 	 CHEMBL2492	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 20 	 CHEMBL4092	 c-Jun N-terminal kinase 3 
