 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3562165	 Probable G-protein coupled receptor 34 
 2 	 CHEMBL3562166	 Putative P2Y purinoceptor 10 
 3 	 CHEMBL3562167	 Probable G-protein coupled receptor 174 
 4 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 5 	 CHEMBL3691	 Autotaxin 
 6 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 7 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 8 	 CHEMBL4794	 Vanilloid receptor 
 9 	 CHEMBL5700	 Lysophosphatidic acid receptor 5 
 10 	 CHEMBL5968	 Lysophosphatidic acid receptor 4 
 11 	 CHEMBL218	 Cannabinoid CB1 receptor 
 12 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 13 	 CHEMBL2243	 Anandamide amidohydrolase 
 14 	 CHEMBL299	 Protein kinase C alpha 
 15 	 CHEMBL2996	 Protein kinase C delta 
 16 	 CHEMBL3920	 Protein kinase C theta 
 17 	 CHEMBL3344	 Fatty acid binding protein muscle 
 18 	 CHEMBL253	 Cannabinoid CB2 receptor 
 19 	 CHEMBL2470	 Cannabinoid CB2 receptor 
 20 	 CHEMBL2274	 Sphingosine 1-phosphate receptor Edg-8 
