 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 3 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 4 	 CHEMBL2424	 Glyoxalase I 
 5 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 6 	 CHEMBL4791	 Endothelin-converting enzyme 1 
 7 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 8 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 9 	 CHEMBL4176	 Alpha-L-fucosidase I 
 10 	 CHEMBL3965	 Leucine aminopeptidase 
 11 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 12 	 CHEMBL310	 Glutamate [NMDA] receptor subunit epsilon 1 
 13 	 CHEMBL2609	 NAALADase II 
 14 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 15 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 16 	 CHEMBL2552	 Carboxypeptidase B 
 17 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 18 	 CHEMBL1782	 Farnesyl diphosphate synthase 
 19 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 20 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
