 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL228	 Serotonin transporter 
 2 	 CHEMBL2993	 Monoamine oxidase B 
 3 	 CHEMBL222	 Norepinephrine transporter 
 4 	 CHEMBL3358	 Monoamine oxidase A 
 5 	 CHEMBL313	 Serotonin transporter 
 6 	 CHEMBL238	 Dopamine transporter 
 7 	 CHEMBL2039	 Monoamine oxidase B 
 8 	 CHEMBL1951	 Monoamine oxidase A 
 9 	 CHEMBL240	 HERG 
 10 	 CHEMBL264	 Histamine H3 receptor 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL287	 Sigma opioid receptor 
 13 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 14 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 15 	 CHEMBL304	 Norepinephrine transporter 
 16 	 CHEMBL217	 Dopamine D2 receptor 
 17 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 18 	 CHEMBL338	 Dopamine transporter 
 19 	 CHEMBL4124	 Histamine H3 receptor 
 20 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
