 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL2592	 Adenosine A2b receptor 
 3 	 CHEMBL265	 Dopamine D1 receptor 
 4 	 CHEMBL339	 Dopamine D2 receptor 
 5 	 CHEMBL217	 Dopamine D2 receptor 
 6 	 CHEMBL219	 Dopamine D4 receptor 
 7 	 CHEMBL205	 Carbonic anhydrase II 
 8 	 CHEMBL3729	 Carbonic anhydrase IV 
 9 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 10 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 11 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 12 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 13 	 CHEMBL1936	 Stem cell growth factor receptor 
 14 	 CHEMBL267	 Tyrosine-protein kinase SRC 
 15 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 16 	 CHEMBL3650	 Fibroblast growth factor receptor 1 
 17 	 CHEMBL3717	 Hepatocyte growth factor receptor 
 18 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 19 	 CHEMBL1850	 Dopamine D5 receptor 
 20 	 CHEMBL1945	 Melatonin receptor 1A 
