 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL2326	 Carbonic anhydrase VII 
 3 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 4 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
 5 	 CHEMBL3242	 Carbonic anhydrase XII 
 6 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 7 	 CHEMBL3729	 Carbonic anhydrase IV 
 8 	 CHEMBL4878	 Cytochrome P450 1B1 
 9 	 CHEMBL5586	 Carbonyl reductase [NADPH] 1 
 10 	 CHEMBL206	 Estrogen receptor alpha 
 11 	 CHEMBL242	 Estrogen receptor beta 
 12 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 13 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 14 	 CHEMBL256	 Adenosine A3 receptor 
 15 	 CHEMBL318	 Adenosine A1 receptor 
 16 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 17 	 CHEMBL1250375	 NADPH oxidase 4 
 18 	 CHEMBL1871	 Androgen Receptor 
 19 	 CHEMBL1929	 Xanthine dehydrogenase 
 20 	 CHEMBL1951	 Monoamine oxidase A 
