 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1835	 Thromboxane-A synthase 
 2 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 3 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 4 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 5 	 CHEMBL3439	 Aminopeptidase A 
 6 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 7 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 8 	 CHEMBL3594	 Carbonic anhydrase IX 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 11 	 CHEMBL3976	 Dipeptidyl peptidase II 
 12 	 CHEMBL205	 Carbonic anhydrase II 
 13 	 CHEMBL3510	 Carbonic anhydrase XIV 
 14 	 CHEMBL261	 Carbonic anhydrase I 
 15 	 CHEMBL1808	 Angiotensin-converting enzyme 
 16 	 CHEMBL2753	 GABA-B receptor 1 
 17 	 CHEMBL2552	 Carboxypeptidase B 
 18 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 19 	 CHEMBL3180	 Carboxylesterase 2 
 20 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
