 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 3 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 5 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 6 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 7 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 8 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 9 	 CHEMBL284	 Dipeptidyl peptidase IV 
 10 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 11 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 12 	 CHEMBL3965	 Leucine aminopeptidase 
 13 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 14 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 15 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 16 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 17 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 18 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 19 	 CHEMBL1907	 Aminopeptidase N 
 20 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
