 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1835	 Thromboxane-A synthase 
 2 	 CHEMBL2069	 Thromboxane A2 receptor 
 3 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 4 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 7 	 CHEMBL261	 Carbonic anhydrase I 
 8 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 9 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 10 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 11 	 CHEMBL2409	 Epoxide hydratase 
 12 	 CHEMBL1808	 Angiotensin-converting enzyme 
 13 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 14 	 CHEMBL4422	 Free fatty acid receptor 1 
 15 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 16 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 17 	 CHEMBL284	 Dipeptidyl peptidase IV 
 18 	 CHEMBL4427	 Prostanoid DP receptor 
 19 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 20 	 CHEMBL3369	 Neprilysin 
