 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 2 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 6 	 CHEMBL5485	 D-amino-acid oxidase 
 7 	 CHEMBL2871	 Cholecystokinin A receptor 
 8 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 9 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 10 	 CHEMBL1913	 Platelet-derived growth factor receptor beta 
 11 	 CHEMBL3650	 Fibroblast growth factor receptor 1 
 12 	 CHEMBL3242	 Carbonic anhydrase XII 
 13 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 14 	 CHEMBL298	 Cholecystokinin B receptor 
 15 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 16 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 17 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 18 	 CHEMBL3594	 Carbonic anhydrase IX 
 19 	 CHEMBL1293267	 G-protein coupled receptor 35 
 20 	 CHEMBL4630	 Serine/threonine-protein kinase Chk1 
