 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL2409	 Epoxide hydratase 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL2243	 Anandamide amidohydrolase 
 5 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 6 	 CHEMBL1835	 Thromboxane-A synthase 
 7 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 8 	 CHEMBL2069	 Thromboxane A2 receptor 
 9 	 CHEMBL3229	 Anandamide amidohydrolase 
 10 	 CHEMBL3180	 Carboxylesterase 2 
 11 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 12 	 CHEMBL402	 HMG-CoA reductase 
 13 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 14 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 15 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 16 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 17 	 CHEMBL3691	 Autotaxin 
 18 	 CHEMBL4035	 Prolyl endopeptidase 
 19 	 CHEMBL220	 Acetylcholinesterase 
 20 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
