 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2039	 Monoamine oxidase B 
 2 	 CHEMBL1951	 Monoamine oxidase A 
 3 	 CHEMBL1835	 Thromboxane-A synthase 
 4 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 5 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 6 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 7 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 8 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 9 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 10 	 CHEMBL1875	 Serotonin 4 (5-HT4) receptor 
 11 	 CHEMBL230	 Cyclooxygenase-2 
 12 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 13 	 CHEMBL261	 Carbonic anhydrase I 
 14 	 CHEMBL1945	 Melatonin receptor 1A 
 15 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 16 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 17 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 18 	 CHEMBL5508	 Dual specificity tyrosine-phosphorylation-regulated kinase 1A 
 19 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 20 	 CHEMBL220	 Acetylcholinesterase 
