 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 3 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 4 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 5 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 8 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 9 	 CHEMBL1907	 Aminopeptidase N 
 10 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 11 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 12 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 13 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 14 	 CHEMBL3439	 Aminopeptidase A 
 15 	 CHEMBL3976	 Dipeptidyl peptidase II 
 16 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 17 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 18 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 19 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 20 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
