 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 2 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 3 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 4 	 CHEMBL3892	 Sphingosine 1-phosphate receptor Edg-3 
 5 	 CHEMBL1944	 Neprilysin 
 6 	 CHEMBL3562166	 Putative P2Y purinoceptor 10 
 7 	 CHEMBL3230	 Sphingosine 1-phosphate receptor Edg-6 
 8 	 CHEMBL3691	 Autotaxin 
 9 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 10 	 CHEMBL3369	 Neprilysin 
 11 	 CHEMBL3562167	 Probable G-protein coupled receptor 174 
 12 	 CHEMBL2274	 Sphingosine 1-phosphate receptor Edg-8 
 13 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 14 	 CHEMBL2288	 Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 
 15 	 CHEMBL205	 Carbonic anhydrase II 
 16 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 17 	 CHEMBL1808	 Angiotensin-converting enzyme 
 18 	 CHEMBL2955	 Sphingosine 1-phosphate receptor Edg-5 
 19 	 CHEMBL3247	 HMG-CoA reductase 
 20 	 CHEMBL333	 Matrix metalloproteinase-2 
