 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3562166	 Putative P2Y purinoceptor 10 
 2 	 CHEMBL3562167	 Probable G-protein coupled receptor 174 
 3 	 CHEMBL3562165	 Probable G-protein coupled receptor 34 
 4 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 5 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 6 	 CHEMBL3691	 Autotaxin 
 7 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 8 	 CHEMBL5968	 Lysophosphatidic acid receptor 4 
 9 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 10 	 CHEMBL4794	 Vanilloid receptor 
 11 	 CHEMBL218	 Cannabinoid CB1 receptor 
 12 	 CHEMBL2243	 Anandamide amidohydrolase 
 13 	 CHEMBL5700	 Lysophosphatidic acid receptor 5 
 14 	 CHEMBL299	 Protein kinase C alpha 
 15 	 CHEMBL253	 Cannabinoid CB2 receptor 
 16 	 CHEMBL3229	 Anandamide amidohydrolase 
 17 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL2409	 Epoxide hydratase 
 19 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 20 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
