 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 3 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 4 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 7 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 8 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 9 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 10 	 CHEMBL3976	 Dipeptidyl peptidase II 
 11 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 13 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 14 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 15 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 16 	 CHEMBL261	 Carbonic anhydrase I 
 17 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL3439	 Aminopeptidase A 
 20 	 CHEMBL284	 Dipeptidyl peptidase IV 
