 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2993	 Monoamine oxidase B 
 2 	 CHEMBL3358	 Monoamine oxidase A 
 3 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 4 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 5 	 CHEMBL217	 Dopamine D2 receptor 
 6 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 7 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 8 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 9 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
 10 	 CHEMBL4305	 Intermediate conductance calcium-activated potassium channel protein 4 
 11 	 CHEMBL264	 Histamine H3 receptor 
 12 	 CHEMBL4124	 Histamine H3 receptor 
 13 	 CHEMBL1951	 Monoamine oxidase A 
 14 	 CHEMBL2039	 Monoamine oxidase B 
 15 	 CHEMBL5857	 Trace amine-associated receptor 1 
 16 	 CHEMBL1293286	 Polyadenylate-binding protein 1 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL3594	 Carbonic anhydrase IX 
