 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 2 	 CHEMBL228	 Serotonin transporter 
 3 	 CHEMBL222	 Norepinephrine transporter 
 4 	 CHEMBL240	 HERG 
 5 	 CHEMBL238	 Dopamine transporter 
 6 	 CHEMBL3687	 Arachidonate 12-lipoxygenase 
 7 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 8 	 CHEMBL1951	 Monoamine oxidase A 
 9 	 CHEMBL2039	 Monoamine oxidase B 
 10 	 CHEMBL313	 Serotonin transporter 
 11 	 CHEMBL5048	 Neutral cholesterol ester hydrolase 1 
 12 	 CHEMBL304	 Norepinephrine transporter 
 13 	 CHEMBL1871	 Androgen Receptor 
 14 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 15 	 CHEMBL208	 Progesterone receptor 
 16 	 CHEMBL1900	 Aldose reductase 
 17 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 18 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 19 	 CHEMBL338	 Dopamine transporter 
 20 	 CHEMBL3194	 Transthyretin 
