 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4393	 Matrix metalloproteinase 12 
 2 	 CHEMBL321	 Matrix metalloproteinase 9 
 3 	 CHEMBL333	 Matrix metalloproteinase-2 
 4 	 CHEMBL2327	 Neurokinin 2 receptor 
 5 	 CHEMBL3192	 Histone deacetylase 8 
 6 	 CHEMBL1985	 Glucagon receptor 
 7 	 CHEMBL4588	 Matrix metalloproteinase 8 
 8 	 CHEMBL283	 Matrix metalloproteinase 3 
 9 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 10 	 CHEMBL275	 Phosphodiesterase 4B 
 11 	 CHEMBL3066	 Gonadotropin-releasing hormone receptor 
 12 	 CHEMBL325	 Histone deacetylase 1 
 13 	 CHEMBL3508	 Cholecystokinin B receptor 
 14 	 CHEMBL3663	 Growth factor receptor-bound protein 2 
 15 	 CHEMBL1937	 Histone deacetylase 2 
 16 	 CHEMBL4072	 Cathepsin B 
 17 	 CHEMBL236	 Delta opioid receptor 
 18 	 CHEMBL248	 Leukocyte elastase 
 19 	 CHEMBL2581	 Cathepsin D 
 20 	 CHEMBL332	 Matrix metalloproteinase-1 
