 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2039	 Monoamine oxidase B 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 4 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 5 	 CHEMBL2993	 Monoamine oxidase B 
 6 	 CHEMBL4797	 Peroxisome proliferator-activated receptor gamma 
 7 	 CHEMBL6020	 Bile salt export pump 
 8 	 CHEMBL1293255	 15-hydroxyprostaglandin dehydrogenase [NAD+] 
 9 	 CHEMBL1835	 Thromboxane-A synthase 
 10 	 CHEMBL329	 Type-1A angiotensin II receptor 
 11 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 12 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 13 	 CHEMBL260	 MAP kinase p38 alpha 
 14 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 15 	 CHEMBL1293266	 Nucleotide-binding oligomerization domain-containing protein 2 
 16 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 17 	 CHEMBL250	 Platelet activating factor receptor 
 18 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL4980	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 20 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
