 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 4 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 5 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 6 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 7 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 8 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 9 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 10 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 11 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 12 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 13 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 14 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 15 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 16 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 17 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 18 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 19 	 CHEMBL3505	 Glutamate receptor ionotropic, AMPA 4 
 20 	 CHEMBL3568	 Nitric-oxide synthase, brain 
