 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 2 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 3 	 CHEMBL220	 Acetylcholinesterase 
 4 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 5 	 CHEMBL1075132	 Heat shock protein 75 kDa, mitochondrial 
 6 	 CHEMBL1914	 Butyrylcholinesterase 
 7 	 CHEMBL4302	 P-glycoprotein 1 
 8 	 CHEMBL2996	 Protein kinase C delta 
 9 	 CHEMBL5776	 Mitogen-activated protein kinase kinase kinase 7 
 10 	 CHEMBL204	 Thrombin 
 11 	 CHEMBL2203	 Motilin receptor 
 12 	 CHEMBL218	 Cannabinoid CB1 receptor 
 13 	 CHEMBL4822	 Beta-secretase 1 
 14 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 15 	 CHEMBL3401	 Pregnane X receptor 
 16 	 CHEMBL250	 Platelet activating factor receptor 
 17 	 CHEMBL260	 MAP kinase p38 alpha 
 18 	 CHEMBL2637	 c-Jun N-terminal kinase 3 
 19 	 CHEMBL4026	 Signal transducer and activator of transcription 3 
 20 	 CHEMBL3130	 PI3-kinase p110-delta subunit 
