 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 3 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 4 	 CHEMBL3242	 Carbonic anhydrase XII 
 5 	 CHEMBL3510	 Carbonic anhydrase XIV 
 6 	 CHEMBL5485	 D-amino-acid oxidase 
 7 	 CHEMBL3594	 Carbonic anhydrase IX 
 8 	 CHEMBL2326	 Carbonic anhydrase VII 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 13 	 CHEMBL1163101	 Serine/threonine-protein kinase/endoribonuclease IRE1 
 14 	 CHEMBL3025	 Carbonic anhydrase VI 
 15 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 16 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 17 	 CHEMBL5979	 Alkaline phosphatase, tissue-nonspecific isozyme 
 18 	 CHEMBL2885	 Carbonic anhydrase III 
 19 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 20 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
