 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL218	 Cannabinoid CB1 receptor 
 2 	 CHEMBL3229	 Anandamide amidohydrolase 
 3 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 4 	 CHEMBL2243	 Anandamide amidohydrolase 
 5 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 6 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 7 	 CHEMBL253	 Cannabinoid CB2 receptor 
 8 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 9 	 CHEMBL299	 Protein kinase C alpha 
 10 	 CHEMBL4794	 Vanilloid receptor 
 11 	 CHEMBL4394	 Sphingosine kinase 1 
 12 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 13 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL4804	 Dual specificity phosphatase Cdc25B 
 15 	 CHEMBL3582	 Protein kinase C epsilon 
 16 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 17 	 CHEMBL2409	 Epoxide hydratase 
 18 	 CHEMBL5160	 Transient receptor potential cation channel subfamily A member 1 
 19 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 20 	 CHEMBL3691	 Autotaxin 
