 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 2 	 CHEMBL5857	 Trace amine-associated receptor 1 
 3 	 CHEMBL3833	 Trace amine-associated receptor 1 
 4 	 CHEMBL206	 Estrogen receptor alpha 
 5 	 CHEMBL242	 Estrogen receptor beta 
 6 	 CHEMBL205	 Carbonic anhydrase II 
 7 	 CHEMBL5282	 Cytochrome P450 2A6 
 8 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 9 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 10 	 CHEMBL1850	 Dopamine D5 receptor 
 11 	 CHEMBL1945	 Melatonin receptor 1A 
 12 	 CHEMBL1946	 Melatonin receptor 1B 
 13 	 CHEMBL2056	 Dopamine D1 receptor 
 14 	 CHEMBL217	 Dopamine D2 receptor 
 15 	 CHEMBL219	 Dopamine D4 receptor 
 16 	 CHEMBL222	 Norepinephrine transporter 
 17 	 CHEMBL234	 Dopamine D3 receptor 
 18 	 CHEMBL238	 Dopamine transporter 
 19 	 CHEMBL2592	 Adenosine A2b receptor 
 20 	 CHEMBL265	 Dopamine D1 receptor 
