 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 3 	 CHEMBL1903	 GABA transporter 1 
 4 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 5 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 6 	 CHEMBL4054	 GABA transporter 1 
 7 	 CHEMBL2753	 GABA-B receptor 1 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL3594	 Carbonic anhydrase IX 
 12 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 13 	 CHEMBL1907	 Aminopeptidase N 
 14 	 CHEMBL3439	 Aminopeptidase A 
 15 	 CHEMBL1865	 Histone deacetylase 6 
 16 	 CHEMBL1937	 Histone deacetylase 2 
 17 	 CHEMBL325	 Histone deacetylase 1 
 18 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 19 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 20 	 CHEMBL3511	 Ornithine decarboxylase 
